pid,category,eco
136122,Bakery and bread,0
136200,Bakery and bread,0
136221,Bakery and bread,0
136264,Bakery and bread,0
136269,Bakery and bread,0
136290,Bakery and bread,0
136359,Bakery and bread,0
136779,Bakery and bread,0
137426,Bakery and bread,0
137450,Bakery and bread,0
137463,Crackers,0
137587,Bakery and bread,0
137625,Bakery and bread,0
137632,Bakery and bread,0
137665,Bakery and bread,0
137703,Bakery and bread,0
137826,Bakery and bread,0
137827,Bakery and bread,0
137934,Bakery and bread,0
138067,Bakery and bread,0
138142,Bakery and bread,0
138183,Misc,0
138229,Bakery and bread,0
138262,Bakery and bread,0
138312,Bakery and bread,0
138402,Bakery and bread,0
138421,Bakery and bread,0
138509,Bakery and bread,0
138598,Bakery and bread,0
138600,Bakery and bread,0
138752,Bakery and bread,0
139010,Bakery and bread,0
139148,Bakery and bread,0
139149,Bakery and bread,0
139334,Bakery and bread,0
139364,Bakery and bread,0
139488,Bakery and bread,0
139503,Bakery and bread,0
139515,Bakery and bread,0
139518,Bakery and bread,0
139519,Bakery and bread,0
139571,Bakery and bread,0
140156,Bakery and bread,0
140170,Bakery and bread,0
140251,Bakery and bread,0
140355,Bakery and bread,0
140421,Bakery and bread,0
140489,Bakery and bread,0
140546,Misc,0
140551,Bakery and bread,0
140557,Bakery and bread,0
140698,Bakery and bread,0
140699,Bakery and bread,0
140700,Bakery and bread,0
140845,Bakery and bread,0
141016,Bakery and bread,0
141027,Misc,0
141055,Bakery and bread,0
141309,Bakery and bread,0
141312,Bakery and bread,0
141636,Bakery and bread,0
141717,Bakery and bread,0
142144,Bakery and bread,0
142290,Bakery and bread,0
142325,Bakery and bread,0
142326,Bakery and bread,0
142329,Bakery and bread,0
142330,Bakery and bread,0
142331,Bakery and bread,0
142485,Bakery and bread,0
142510,Bakery and bread,0
142556,Bakery and bread,0
142558,Bakery and bread,0
142559,Bakery and bread,0
142690,Misc,0
142773,Bakery and bread,0
142774,Bakery and bread,0
142839,Bakery and bread,0
142896,Bakery and bread,0
142996,Bakery and bread,0
143040,Bakery and bread,0
143078,Bakery and bread,0
143118,Bakery and bread,0
143254,Bakery and bread,0
143317,Bakery and bread,0
143318,Bakery and bread,0
143424,Bakery and bread,0
143457,Bakery and bread,0
143530,Bakery and bread,0
143610,Bakery and bread,0
143725,Bakery and bread,0
143822,Bakery and bread,0
143905,Bakery and bread,0
144047,Bakery and bread,0
144885,Bakery and bread,0
145858,Bakery and bread,0
145918,Bakery and bread,0
146272,Bakery and bread,0
146486,Bakery and bread,0
146561,Bakery and bread,0
146724,Bakery and bread,0
147011,Bakery and bread,0
147121,Bakery and bread,0
147127,Bakery and bread,0
148378,Vegetables and fruits,0
150972,Vegetables and fruits,0
152446,Vegetables and fruits,0
155189,Vegetables and fruits,0
160372,Vegetables and fruits,0
160681,Vegetables and fruits,0
160697,Vegetables and fruits,0
165430,Fresh cut flowers,0
165616,Frozen foods,0
166459,Vegetables and fruits,0
166460,Vegetables and fruits,0
167569,Vegetables and fruits,0
169704,Vegetables and fruits,0
172192,Vegetables and fruits,0
178898,Vegetables and fruits,0
179081,Vegetables and fruits,0
179083,Vegetables and fruits,0
179163,Vegetables and fruits,0
182287,Vegetables and fruits,0
182320,Vegetables and fruits,0
182324,Vegetables and fruits,0
182328,Vegetables and fruits,0
182330,Vegetables and fruits,0
182444,Vegetables and fruits,0
184998,Vegetables and fruits,0
187525,Vegetables and fruits,0
188957,Vegetables and fruits,0
189381,Vegetables and fruits,0
190635,Vegetables and fruits,0
192101,Vegetables and fruits,0
192129,Vegetables and fruits,0
196397,Vegetables and fruits,0
197233,Vegetables and fruits,0
197737,Vegetables and fruits,0
197755,Vegetables and fruits,0
197804,Vegetables and fruits,0
197809,Vegetables and fruits,0
197812,Vegetables and fruits,0
197816,Vegetables and fruits,0
197819,Vegetables and fruits,0
197822,Vegetables and fruits,0
197997,Vegetables and fruits,0
199777,Vegetables and fruits,0
201192,Vegetables and fruits,0
209088,Vegetables and fruits,0
210052,Vegetables and fruits,0
215493,Vegetables and fruits,0
219104,Condiments,0
221057,Vegetables and fruits,0
225129,Bakery and bread,0
228174,Vegetables and fruits,0
228180,Vegetables and fruits,0
229132,Vegetables and fruits,0
234694,Vegetables and fruits,0
234888,Vegetables and fruits,0
238285,Vegetables and fruits,0
240580,Vegetables and fruits,0
243662,Vegetables and fruits,0
243731,Vegetables and fruits,0
243735,Vegetables and fruits,0
243758,Vegetables and fruits,0
243839,Vegetables and fruits,0
243878,Vegetables and fruits,0
243911,Vegetables and fruits,0
243961,Vegetables and fruits,0
244125,Vegetables and fruits,0
250376,Vegetables and fruits,0
251684,Vegetables and fruits,0
260993,Vegetables and fruits,0
261004,Vegetables and fruits,0
261059,Vegetables and fruits,0
261114,Vegetables and fruits,0
261160,Vegetables and fruits,0
261205,Vegetables and fruits,0
261275,Vegetables and fruits,0
261343,Vegetables and fruits,0
261422,Bakery and bread,0
261448,Vegetables and fruits,0
261650,Vegetables and fruits,0
261996,Vegetables and fruits,0
262001,Vegetables and fruits,0
262004,Vegetables and fruits,0
262286,Vegetables and fruits,0
262288,Vegetables and fruits,0
262289,Vegetables and fruits,0
262597,Emergency food,0
262729,Emergency food,0
262882,Emergency food,0
262956,Emergency food,0
263147,Emergency food,0
263218,Emergency food,0
263333,Emergency food,0
263392,Emergency food,0
263462,Emergency food,0
263583,Emergency food,0
263642,Emergency food,0
263695,Emergency food,0
263752,Emergency food,0
263900,Emergency food,0
263943,Emergency food,0
264305,Emergency food,0
265243,Emergency food,0
265337,Vegetables and fruits,0
265350,Emergency food,0
265409,Emergency food,0
292613,Vegetables and fruits,0
293243,Dairy and eggs,0
293317,Dairy and eggs,0
296627,Vegetables and fruits,0
296658,Vegetables and fruits,0
300816,Vegetables and fruits,0
301371,Vegetables and fruits,0
302299,Vegetables and fruits,0
302301,Vegetables and fruits,0
302303,Vegetables and fruits,0
302307,Vegetables and fruits,0
302308,Vegetables and fruits,0
302309,Vegetables and fruits,0
302310,Vegetables and fruits,0
304303,Vegetables and fruits,0
304339,Vegetables and fruits,0
304545,Vegetables and fruits,0
304557,Vegetables and fruits,0
304670,Vegetables and fruits,0
304763,Vegetables and fruits,0
304796,Vegetables and fruits,0
304802,Vegetables and fruits,0
304859,Vegetables and fruits,0
304863,Vegetables and fruits,0
304876,Vegetables and fruits,0
304877,Vegetables and fruits,0
304878,Vegetables and fruits,0
304879,Vegetables and fruits,0
304932,Vegetables and fruits,0
305025,Vegetables and fruits,0
305052,Vegetables and fruits,0
305354,Vegetables and fruits,0
305361,Vegetables and fruits,0
305363,Vegetables and fruits,0
305364,Vegetables and fruits,0
307619,Frozen foods,0
308084,Vegetables and fruits,0
308087,Vegetables and fruits,0
308088,Vegetables and fruits,0
308089,Vegetables and fruits,0
308184,Vegetables and fruits,0
308507,Vegetables and fruits,0
308510,Vegetables and fruits,0
308514,Vegetables and fruits,0
308516,Vegetables and fruits,0
308518,Vegetables and fruits,0
308664,Vegetables and fruits,0
308929,Vegetables and fruits,0
309054,Vegetables and fruits,0
309055,Vegetables and fruits,0
309057,Vegetables and fruits,0
309089,Vegetables and fruits,0
309117,Vegetables and fruits,0
309179,Vegetables and fruits,0
309268,Vegetables and fruits,0
309288,Vegetables and fruits,0
309486,Vegetables and fruits,0
309488,Vegetables and fruits,0
309945,Vegetables and fruits,0
310817,Vegetables and fruits,0
310892,Vegetables and fruits,0
311318,Candy,0
311326,Vegetables and fruits,0
312081,Beverages,0
312205,Dairy and eggs,0
312235,Dairy and eggs,0
312237,Dairy and eggs,0
312356,Dairy and eggs,0
312358,Dairy and eggs,0
316011,Frozen foods,0
316025,Frozen foods,0
316343,Seafood,0
316437,Frozen foods,0
317143,Condiments,0
318376,Frozen foods,0
321523,Frozen foods,0
322063,Condiments,0
322530,Seafood,0
324065,Fresh cut flowers,0
324479,Meat and poultry,0
326192,Deli,0
328309,Emergency food,0
328874,Candy,0
329467,Fresh cut flowers,0
329587,Fresh cut flowers,0
329589,Fresh cut flowers,0
330555,Fresh cut flowers,0
330690,Fresh cut flowers,0
330717,Fresh cut flowers,0
332789,Fresh cut flowers,0
332842,Fresh cut flowers,0
333521,Fresh cut flowers,0
334478,Fresh cut flowers,0
335424,Home,0
335582,Home,0
335685,Home,0
335781,Fresh cut flowers,0
336280,Beverages,0
336333,Beverages,0
336334,Beverages,0
336335,Beverages,0
336339,Beverages,0
336348,Beverages,0
336350,Beverages,0
336351,Beverages,0
336353,Beverages,0
336634,Beverages,0
336670,Beverages,0
338271,Beverages,0
339822,Catering,0
340409,Misc,0
341015,Frozen foods,0
342146,Condiments,0
342348,Fresh cut flowers,0
343942,Misc,0
344011,Seafood,0
344163,Meat and poultry,0
344217,Deli,0
344481,Meat and poultry,0
344511,Deli,0
344528,Meat and poultry,0
344604,Deli,0
345879,Catering,0
346040,Catering,0
346068,Catering,0
347861,Catering,0
348861,Fresh cut flowers,0
352065,Misc,0
352238,Bakery and bread,0
352294,Bakery and bread,0
353104,Misc,0
353148,Misc,0
353149,Misc,0
353346,Condiments,0
353416,Misc,0
353418,Misc,0
353420,Misc,0
353424,Misc,0
353425,Condiments,0
353426,Misc,0
353433,Misc,0
353434,Condiments,0
353436,Misc,0
353437,Misc,0
353438,Misc,0
353439,Misc,0
353440,Misc,0
353673,Misc,0
353699,Misc,0
353764,Misc,0
354111,Misc,0
354380,Misc,0
354694,Misc,0
354705,Misc,0
354898,Misc,0
355172,Misc,0
355173,Misc,0
355457,Misc,0
355730,Misc,0
355860,Condiments,0
356087,Misc,0
357784,Misc,0
357970,Misc,0
359172,Home,0
359417,Misc,0
360296,Misc,0
360384,Misc,0
360595,Misc,0
360602,Misc,0
360675,Misc,0
360681,Misc,0
360688,Misc,0
360690,Misc,0
360691,Misc,0
360692,Misc,0
360694,Misc,0
360949,Misc,0
360978,Misc,0
360985,Misc,0
361493,Misc,0
361496,Misc,0
361663,Misc,0
362723,Misc,0
362975,Misc,0
363108,Misc,0
363207,Misc,0
363472,Misc,0
365167,Misc,0
365169,Misc,0
365952,Misc,0
367272,Misc,0
367441,Misc,0
367463,Misc,0
367507,Misc,0
368879,Home,0
371020,Home,0
372618,Vegetables and fruits,0
372699,Vegetables and fruits,0
375028,Misc,0
375152,Misc,0
375179,Misc,0
383135,Condiments,0
387956,Condiments,0
389845,Tobacco,0
389852,Tobacco,0
389853,Tobacco,0
389854,Tobacco,0
390093,Tobacco,0
400140,Bakery and bread,0
400257,Bakery and bread,0
401691,Crackers,0
401769,Bakery and bread,0
401773,Bakery and bread,0
401778,Bakery and bread,0
401779,Crackers,0
401780,Bakery and bread,0
401787,Bakery and bread,0
401788,Bakery and bread,0
401789,Bakery and bread,0
401790,Bakery and bread,0
401791,Bakery and bread,0
401793,Bakery and bread,0
401794,Bakery and bread,0
401796,Bakery and bread,0
401856,Bakery and bread,0
402074,Crackers,0
402109,Bakery and bread,0
402189,Bakery and bread,0
402282,Bakery and bread,0
409826,Misc,0
409862,Vegetables and fruits,0
409993,Vegetables and fruits,0
410006,Vegetables and fruits,0
410011,Vegetables and fruits,0
410035,Vegetables and fruits,0
410063,Misc,0
410083,Vegetables and fruits,0
410084,Vegetables and fruits,0
410090,Vegetables and fruits,0
410094,Vegetables and fruits,0
410095,Vegetables and fruits,0
410098,Vegetables and fruits,0
410099,Vegetables and fruits,0
410100,Vegetables and fruits,0
410101,Vegetables and fruits,0
410102,Vegetables and fruits,0
410103,Vegetables and fruits,0
410105,Vegetables and fruits,0
410106,Vegetables and fruits,0
410108,Vegetables and fruits,0
410110,Vegetables and fruits,0
410111,Vegetables and fruits,0
410214,Misc,0
410242,Vegetables and fruits,0
410389,Vegetables and fruits,0
410424,Vegetables and fruits,0
410459,Vegetables and fruits,0
410504,Vegetables and fruits,0
410997,Vegetables and fruits,0
411522,Fresh cut flowers,0
411576,Fresh cut flowers,0
411872,Fresh cut flowers,0
411876,Fresh cut flowers,0
411880,Fresh cut flowers,0
411882,Fresh cut flowers,0
411883,Fresh cut flowers,0
411888,Fresh cut flowers,0
411889,Fresh cut flowers,0
411890,Fresh cut flowers,0
411891,Fresh cut flowers,0
411892,Fresh cut flowers,0
411893,Fresh cut flowers,0
411895,Fresh cut flowers,0
411896,Fresh cut flowers,0
411899,Fresh cut flowers,0
411900,Fresh cut flowers,0
412165,Fresh cut flowers,0
412193,Fresh cut flowers,0
412271,Fresh cut flowers,0
412284,Fresh cut flowers,0
418219,Frozen foods,0
418220,Frozen foods,0
418230,Frozen foods,0
418235,Frozen foods,0
418236,Frozen foods,0
418237,Frozen foods,0
418239,Frozen foods,0
418241,Frozen foods,0
418525,Frozen foods,0
418560,Frozen foods,0
418638,Frozen foods,0
423582,Misc,0
423603,Dairy and eggs,0
423604,Dairy and eggs,0
423609,Dairy and eggs,0
423619,Dairy and eggs,0
423620,Dairy and eggs,0
423621,Dairy and eggs,0
423622,Dairy and eggs,0
423624,Dairy and eggs,0
423880,Dairy and eggs,0
423910,Dairy and eggs,0
423985,Misc,0
424003,Dairy and eggs,0
424044,Misc,0
424045,Dairy and eggs,0
427699,Cheese,0
427701,Cheese,0
427708,Dairy and eggs,0
427709,Cheese,0
427710,Cheese,0
427711,Cheese,0
427714,Cheese,0
428158,Cheese,0
431140,Cheese,0
431279,Meat and poultry,0
431360,Catering,0
431363,Catering,0
431475,Seafood,0
431613,Seafood,0
432044,Deli,0
432056,Meat and poultry,0
432099,Misc,0
432100,Meat and poultry,0
432117,Misc,0
432119,Meat and poultry,0
432133,Meat and poultry,0
432134,Meat and poultry,0
432135,Deli,0
432136,Meat and poultry,0
432137,Seafood,0
432139,Misc,0
432140,Meat and poultry,0
432144,Deli,0
432210,Meat and poultry,0
432412,Meat and poultry,0
432446,Meat and poultry,0
432522,Meat and poultry,0
432550,Meat and poultry,0
433036,Meat and poultry,0
433122,Meat and poultry,0
433124,Meat and poultry,0
433129,Seafood,0
433130,Meat and poultry,0
433131,Meat and poultry,0
433137,Seafood,0
433138,Meat and poultry,0
433139,Meat and poultry,0
433140,Seafood,0
433142,Meat and poultry,0
433362,Meat and poultry,0
433409,Meat and poultry,0
433443,Meat and poultry,0
433523,Meat and poultry,0
433741,Bakery and bread,0
433849,Bakery and bread,0
433907,Deli,0
436060,Misc,0
436068,Seafood,0
436069,Seafood,0
436672,Misc,0
437554,Misc,0
437561,Misc,0
437583,Misc,0
440480,Condiments,0
440511,Condiments,0
440599,Condiments,0
440637,Condiments,0
440764,Misc,0
440787,Condiments,0
440814,Misc,0
440842,Condiments,0
440846,Misc,0
440850,Misc,0
440851,Condiments,0
440852,Condiments,0
440853,Misc,0
440854,Condiments,0
440855,Condiments,0
440857,Condiments,0
440858,Misc,0
440860,Condiments,0
440863,Condiments,0
440954,Misc,0
441052,Misc,0
441094,Condiments,0
441143,Condiments,0
441179,Condiments,0
441261,Condiments,0
441664,Candy,0
441670,Candy,0
441671,Candy,0
441672,Misc,0
441673,Candy,0
441858,Candy,0
441883,Candy,0
442356,Condiments,0
442471,Condiments,0
442478,Condiments,0
442479,Condiments,0
442488,Leisure,0
442489,Condiments,0
442490,Condiments,0
442491,Condiments,0
442493,Condiments,0
442496,Chokolate,0
442682,Condiments,0
442769,Condiments,0
442883,Condiments,0
442928,Condiments,0
443194,Misc,0
443346,Leisure,0
443568,Misc,0
443829,Misc,0
443883,Misc,0
443892,Misc,0
443894,Misc,0
443906,Misc,0
443907,Misc,0
443908,Misc,0
443909,Misc,0
443910,Misc,0
443912,Misc,0
443980,Misc,0
444131,Misc,0
444175,Misc,0
444219,Misc,0
444244,Misc,0
444282,Misc,0
444526,Misc,0
444649,Misc,0
444676,Misc,0
444758,Chokolate,0
444801,Misc,0
444806,Misc,0
444807,Misc,0
444808,Misc,0
444816,Misc,0
444817,Misc,0
444818,Misc,0
444819,Misc,0
444821,Misc,0
444822,Misc,0
445080,Misc,0
445129,Misc,0
445194,Misc,0
445728,Beverages,0
445737,Beverages,0
445738,Misc,0
445739,Beverages,0
446011,Beverages,0
446641,Deli,0
446668,Deli,0
446669,Deli,0
446670,Seafood,0
446916,Emergency food,0
447062,Misc,0
447264,Misc,0
448495,Misc,0
449107,Meat and poultry,0
449207,Misc,0
449278,Home,0
449334,Misc,0
449558,Home,0
449594,Home,0
449634,Home,0
449640,Misc,0
449641,Leisure,0
449642,Home,0
449648,Misc,0
449649,Home,0
449650,Home,0
449651,Home,0
449652,Misc,0
449653,Home,0
449655,Home,0
449786,Misc,0
449873,Home,0
449939,Misc,0
449948,Home,0
450004,Home,0
450099,Condiments,0
462473,Bakery and bread,0
464579,Bakery and bread,0
464762,Bakery and bread,0
465339,Bakery and bread,0
466857,Emergency food,0
466858,Bakery and bread,0
466881,Emergency food,0
466882,Bakery and bread,0
466899,Bakery and bread,0
466914,Bakery and bread,0
467115,Emergency food,0
467773,Emergency food,0
467903,Emergency food,0
468088,Emergency food,0
468211,Emergency food,0
468252,Emergency food,0
468383,Emergency food,0
468445,Emergency food,0
468781,Emergency food,0
469794,Emergency food,0
472639,Vegetables and fruits,0
